1.2650000000000001	3.579655918381626e-17
1.27	3.9349978056514725e-17
1.2750000000000001	4.328224485077547e-17
1.28	4.7458106670366825e-17
1.285	5.214250408212951e-17
1.29	5.712588120094778e-17
1.295	6.261991462705645e-17
1.3	6.860554570285211e-17
1.305	7.505901677427068e-17
1.31	8.202801222179479e-17
1.315	8.95656739312003e-17
1.32	9.796324541823831e-17
1.325	1.0677921452441442e-16
1.33	1.1652562319173294e-16
1.335	1.269806156414722e-16
1.34	1.3837912024695799e-16
1.345	1.505836511000515e-16
1.35	1.6365774409657284e-16
1.355	1.780822440629783e-16
1.36	1.9369499832716822e-16
1.365	2.1035893100073403e-16
1.37	2.2843858141727862e-16
1.375	2.475543923409178e-16
1.3800000000000001	2.687835687253123e-16
1.385	2.9101320111899134e-16
1.3900000000000001	3.1528197704407627e-16
1.395	3.406979852689599e-16
1.4000000000000001	3.685447957332091e-16
1.405	3.985895686973797e-16
1.41	4.3108349357159793e-16
1.415	4.651923274445508e-16
1.42	5.027810321745392e-16
1.425	5.426026090242419e-16
1.43	5.839473423980009e-16
1.435	6.296986755123801e-16
1.44	6.787011214651504e-16
1.445	7.322532363187316e-16
1.45	7.856881301791995e-16
1.455	8.448912171612635e-16
1.46	9.094389640102076e-16
1.465	9.78010042004881e-16
1.47	1.0500845185528341e-15
1.475	1.1257578110053064e-15
1.48	1.209338104553411e-15
1.485	1.298294984175439e-15
1.49	1.391197347336844e-15
1.495	1.4911757896731535e-15
1.5	1.599600426553008e-15
1.5050000000000001	1.7093414133836796e-15
1.51	1.8286713019788993e-15
1.5150000000000001	1.9566695500084104e-15
1.52	2.092994423263381e-15
1.5250000000000001	2.2362660870345057e-15
1.53	2.389682428362244e-15
1.5350000000000001	2.55143741924867e-15
1.54	2.72579094018174e-15
1.545	2.9056950790480847e-15
1.55	3.1035154360734244e-15
1.555	3.307440449532898e-15
1.56	3.521279184667633e-15
1.565	3.7492284060633915e-15
1.57	3.998789800053334e-15
1.575	4.261450510518059e-15
1.58	4.539235792739131e-15
1.585	4.816377637397239e-15
1.59	5.125952966963252e-15
1.595	5.448161148147447e-15
1.6	5.790241575863354e-15
